State,STATE,County,FIPS,FE_AREA,LON,LAT
Kansas,KS,Pratt,20151,sc,-98.7396,37.6478
Kansas,KS,Pottawatomie,20149,ne,-96.3425,39.379
Kansas,KS,Phillips,20147,nc,-99.3469,39.7845
Kansas,KS,Pawnee,20145,sc,-99.2368,38.1814
Kansas,KS,Ottawa,20143,nc,-97.6503,39.1326
Kansas,KS,Osborne,20141,nc,-98.7679,39.3504
Kansas,KS,Osage,20139,ec,-95.7269,38.6524
Kansas,KS,Norton,20137,nw,-99.9034,39.7844
Kansas,KS,Ness,20135,wc,-99.9162,38.4795
Kansas,KS,Neosho,20133,se,-95.3068,37.5586
Kansas,KS,Nemaha,20131,ne,-96.0141,39.7835
Kansas,KS,Morton,20129,sw,-101.7993,37.1914
Kansas,KS,Morris,20127,ec,-96.6499,38.6875
Kansas,KS,Montgomery,20125,se,-95.7429,37.1925
Kansas,KS,Mitchell,20123,nc,-98.2095,39.3933
Kansas,KS,Miami,20121,ec,-94.8381,38.5636
Kansas,KS,Meade,20119,sw,-100.3662,37.2383
Kansas,KS,Marshall,20117,ne,-96.5229,39.7836
Kansas,KS,Marion,20115,cc,-97.0969,38.3588
Kansas,KS,McPherson,20113,cc,-97.648,38.3916
Kansas,KS,Lyon,20111,ec,-96.1527,38.4563
Kansas,KS,Logan,20109,wc,-101.1485,38.9173
Kansas,KS,Linn,20107,ec,-94.8429,38.2122
Kansas,KS,Lincoln,20105,cc,-98.2078,39.0453
Kansas,KS,Leavenworth,20103,ne,-95.0379,39.1993
Kansas,KS,Lane,20101,wc,-100.4664,38.4814
Kansas,KS,Labette,20099,se,-95.2976,37.1913
Kansas,KS,Kiowa,20097,sc,-99.286,37.5582
Kansas,KS,Kingman,20095,sc,-98.1364,37.5589
Kansas,KS,Kearny,20093,sw,-101.3199,38.0002
Kansas,KS,Johnson,20091,ec,-94.8223,38.8838
Kansas,KS,Jewell,20089,nc,-98.2184,39.7847
Kansas,KS,Jefferson,20087,ne,-95.3834,39.2358
Kansas,KS,Jackson,20085,ne,-95.7937,39.417
Kansas,KS,Hodgeman,20083,sw,-99.8979,38.0875
Kansas,KS,Haskell,20081,sw,-100.8712,37.5623
Kansas,KS,Harvey,20079,sc,-97.4273,38.0432
Kansas,KS,Harper,20077,sc,-98.0755,37.1916
Kansas,KS,Hamilton,20075,sw,-101.7913,37.9991
Kansas,KS,Greenwood,20073,se,-96.2327,37.8778
Kansas,KS,Greeley,20071,wc,-101.806,38.4805
Kansas,KS,Gray,20069,sw,-100.4378,37.7382
Kansas,KS,Wyandotte,20209,ne,-94.7646,39.1145
Kansas,KS,Allen,20001,se,-95.3014,37.8858
Kansas,KS,Anderson,20003,ec,-95.2933,38.2143
Kansas,KS,Atchison,20005,ne,-95.3129,39.5319
Kansas,KS,Barber,20007,sc,-98.6848,37.2289
Kansas,KS,Barton,20009,cc,-98.7565,38.479
Kansas,KS,Bourbon,20011,se,-94.8493,37.8552
Kansas,KS,Brown,20013,ne,-95.5642,39.8266
Kansas,KS,Butler,20015,sc,-96.8391,37.7813
Kansas,KS,Chase,20017,ec,-96.594,38.3021
Kansas,KS,Chautauqua,20019,se,-96.2453,37.1501
Kansas,KS,Cherokee,20021,se,-94.8462,37.1693
Kansas,KS,Cheyenne,20023,nw,-101.7311,39.7858
Kansas,KS,Clark,20025,sw,-99.8203,37.2355
Kansas,KS,Clay,20027,nc,-97.1651,39.3497
Kansas,KS,Cloud,20029,nc,-97.6495,39.4804
Kansas,KS,Coffey,20031,ec,-95.7342,38.237
Kansas,KS,Comanche,20033,sc,-99.2719,37.1913
Kansas,KS,Cowley,20035,sc,-96.8375,37.2378
Kansas,KS,Crawford,20037,se,-94.8518,37.5073
Kansas,KS,Decatur,20039,nw,-100.4599,39.7847
Kansas,KS,Dickinson,20041,cc,-97.1527,38.8664
Kansas,KS,Doniphan,20043,ne,-95.147,39.7885
Kansas,KS,Douglas,20045,ec,-95.2924,38.8845
Kansas,KS,Edwards,20047,sc,-99.312,37.8876
Kansas,KS,Elk,20049,se,-96.2441,37.4537
Kansas,KS,Ellis,20051,cc,-99.3173,38.9148
Kansas,KS,Ellsworth,20053,cc,-98.2048,38.6966
Kansas,KS,Finney,20055,sw,-100.7369,38.0444
Kansas,KS,Ford,20057,sw,-99.8879,37.6917
Kansas,KS,Franklin,20059,ec,-95.2859,38.5646
Kansas,KS,Geary,20061,ec,-96.7526,39.0024
Kansas,KS,Gove,20063,wc,-100.4829,38.916
Kansas,KS,Graham,20065,nw,-99.8833,39.3497
Montana,MT,Beaverhead,30001,sw,-112.8988,45.1328
Montana,MT,Blaine,30005,nc,-108.9586,48.4327
Montana,MT,Broadwater,30007,sw,-111.4955,46.3319
Montana,MT,Carter,30011,se,-104.5362,45.5168
Montana,MT,Cascade,30013,cc,-111.3472,47.308
Montana,MT,Chouteau,30015,nc,-110.4352,47.8806
Montana,MT,Custer,30017,se,-105.5718,46.2527
Montana,MT,Daniels,30019,ne,-105.5485,48.7838
Montana,MT,Dawson,30021,ne,-104.8994,47.2664
Montana,MT,Deer Lodge,30023,wc,-113.0677,46.0608
Montana,MT,Fallon,30025,se,-104.4174,46.334
Montana,MT,Fergus,30027,cc,-109.2243,47.2636
Montana,MT,Garfield,30033,ne,-106.9928,47.2777
Montana,MT,Hill,30041,nc,-110.1113,48.6282
Montana,MT,Jefferson,30043,sw,-112.0937,46.1485
Montana,MT,Judith Basin,30045,cc,-110.2661,47.0455
Montana,MT,Liberty,30051,nc,-111.0246,48.5617
Montana,MT,McCone,30055,ne,-105.7953,47.6452
Montana,MT,Madison,30057,sw,-111.9203,45.3008
Montana,MT,Meagher,30059,cc,-110.8856,46.5982
Montana,MT,Mineral,30061,wc,-114.9985,47.1474
Montana,MT,Musselshell,30065,cc,-108.3977,46.4966
Montana,MT,Petroleum,30069,ne,-108.2501,47.1175
Montana,MT,Powder River,30075,se,-105.6301,45.395
Montana,MT,Prairie,30079,ne,-105.378,46.8605
Montana,MT,Richland,30083,ne,-104.5613,47.7879
Montana,MT,Sheridan,30091,ne,-104.5046,48.7212
Montana,MT,Silver Bow,30093,wc,-112.6567,45.9024
Montana,MT,Toole,30101,nc,-111.6957,48.6552
Montana,MT,Treasure,30103,se,-107.2717,46.2115
Montana,MT,Wibaux,30109,ne,-104.249,46.9653
Montana,MT,Yellowstone,30111,sc,-108.2744,45.9372
Montana,MT,Lincoln,30053,nw,-115.4051,48.5425
Montana,MT,Sweet Grass,30097,sc,-109.941,45.8137
Montana,MT,Stillwater,30095,sc,-109.3948,45.6694
Montana,MT,Powell,30077,wc,-112.9362,46.8566
Montana,MT,Teton,30099,nc,-112.2408,47.8373
Montana,MT,Park,30067,sc,-110.5263,45.4884
Montana,MT,Gallatin,30031,sc,-111.1703,45.5403
Montana,MT,Missoula,30063,wc,-113.9237,47.0364
Montana,MT,Granite,30039,wc,-113.4403,46.4045
Montana,MT,Golden Valley,30037,cc,-109.1749,46.3812
Montana,MT,Wheatland,30107,cc,-109.8444,46.4664
Montana,MT,Carbon,30009,sc,-109.0283,45.2273
Montana,MT,Lake,30047,nw,-114.0892,47.6459
Montana,MT,Sanders,30089,nw,-115.1333,47.6749
Montana,MT,Flathead,30029,nw,-114.0496,48.2951
Montana,MT,Glacier,30035,nc,-112.995,48.7058
Montana,MT,Pondera,30073,nc,-112.2288,48.2283
Montana,MT,Lewis and Clark,30049,wc,-112.3903,47.1223
Montana,MT,Ravalli,30081,wc,-114.1207,46.0817
Montana,MT,Phillips,30071,ne,-107.9133,48.2591
Montana,MT,Big Horn,30003,sc,-107.4897,45.4235
Montana,MT,Rosebud,30087,se,-106.7308,46.2297
Montana,MT,Roosevelt,30085,ne,-105.0165,48.2946
Montana,MT,Valley,30105,ne,-106.6675,48.3653
Indiana,IN,Vanderburgh,18163,sw,-87.5857,38.0254
Indiana,IN,Union,18161,ec,-84.9251,39.6255
Indiana,IN,Tipton,18159,cc,-86.0519,40.3114
Indiana,IN,Tippecanoe,18157,wc,-86.8941,40.3886
Indiana,IN,Switzerland,18155,se,-85.037,38.8262
Indiana,IN,Sullivan,18153,sw,-87.4146,39.0888
Indiana,IN,Steuben,18151,ne,-85.0008,41.6439
Indiana,IN,Starke,18149,nw,-86.6478,41.281
Indiana,IN,Spencer,18147,sw,-87.0077,38.0142
Indiana,IN,Shelby,18145,cc,-85.7918,39.5236
Indiana,IN,Scott,18143,sc,-85.7474,38.6851
Indiana,IN,St. Joseph,18141,nc,-86.2898,41.6167
Indiana,IN,Rush,18139,cc,-85.4658,39.6199
Indiana,IN,Washington,18175,sc,-86.1053,38.6
Indiana,IN,Randolph,18135,ec,-85.0114,40.1576
Indiana,IN,Putnam,18133,wc,-86.845,39.6663
Indiana,IN,Pulaski,18131,nw,-86.6989,41.0419
Indiana,IN,Posey,18129,sw,-87.8684,38.0218
Indiana,IN,Porter,18127,nw,-87.0672,41.4605
Indiana,IN,Pike,18125,sw,-87.2322,38.3988
Indiana,IN,Perry,18123,sc,-86.638,38.0797
Indiana,IN,Parke,18121,wc,-87.2063,39.7736
Indiana,IN,Owen,18119,wc,-86.8376,39.3129
Indiana,IN,Orange,18117,sc,-86.4951,38.5418
Indiana,IN,Ohio,18115,se,-84.965,38.9501
Indiana,IN,Noble,18113,ne,-85.4174,41.3986
Indiana,IN,Newton,18111,nw,-87.3975,40.9559
Indiana,IN,Morgan,18109,cc,-86.4462,39.4815
Indiana,IN,Montgomery,18107,wc,-86.8933,40.0404
Indiana,IN,Monroe,18105,sc,-86.5231,39.1609
Indiana,IN,Miami,18103,nc,-86.0451,40.7695
Indiana,IN,Martin,18101,sw,-86.8031,38.708
Indiana,IN,Warren,18171,wc,-87.3533,40.3469
Indiana,IN,Wabash,18169,nc,-85.794,40.8457
Indiana,IN,Vigo,18167,wc,-87.39,39.4306
Indiana,IN,Vermillion,18165,wc,-87.464,39.8538
Indiana,IN,Marshall,18099,nc,-86.2618,41.325
Indiana,IN,Marion,18097,cc,-86.1384,39.7816
Indiana,IN,Madison,18095,cc,-85.7194,40.1617
Indiana,IN,Lawrence,18093,sc,-86.4834,38.8412
Indiana,IN,Lagrange,18087,ne,-85.4265,41.6427
Indiana,IN,Kosciusko,18085,nc,-85.8607,41.2441
Indiana,IN,Knox,18083,sw,-87.418,38.6891
Indiana,IN,Johnson,18081,cc,-86.1017,39.4899
Indiana,IN,Jennings,18079,se,-85.6281,38.9969
Indiana,IN,Jefferson,18077,sc,-85.4385,38.7858
Indiana,IN,Jay,18075,ec,-85.0057,40.438
Indiana,IN,Jackson,18071,sc,-86.0376,38.9064
Indiana,IN,Huntington,18069,ne,-85.4881,40.8291
Indiana,IN,Howard,18067,cc,-86.117,40.4836
Indiana,IN,Henry,18065,ec,-85.3964,39.931
Indiana,IN,Hendricks,18063,cc,-86.51,39.7695
Indiana,IN,Harrison,18061,sc,-86.1113,38.1952
Indiana,IN,Hancock,18059,cc,-85.7732,39.8235
Indiana,IN,Hamilton,18057,cc,-86.052,40.0725
Indiana,IN,Greene,18055,sw,-86.962,39.0364
Indiana,IN,Grant,18053,cc,-85.6548,40.5158
Indiana,IN,Gibson,18051,sw,-87.5846,38.3118
Indiana,IN,Fulton,18049,nc,-86.2636,41.047
Indiana,IN,Franklin,18047,se,-85.0603,39.4148
Indiana,IN,Fountain,18045,wc,-87.2419,40.1209
Indiana,IN,Floyd,18043,sc,-85.9068,38.3194
Indiana,IN,Adams,18001,ne,-84.9366,40.7456
Indiana,IN,Allen,18003,ne,-85.0665,41.0908
Indiana,IN,Bartholomew,18005,cc,-85.8977,39.2059
Indiana,IN,Benton,18007,nw,-87.3109,40.6063
Indiana,IN,Blackford,18009,ec,-85.3248,40.4735
Indiana,IN,Boone,18011,cc,-86.4687,40.0508
Indiana,IN,Brown,18013,sc,-86.2274,39.1962
Indiana,IN,Carroll,18015,nc,-86.5635,40.5829
Indiana,IN,Cass,18017,nc,-86.346,40.7615
Indiana,IN,Clark,18019,sc,-85.7073,38.4773
Indiana,IN,Whitley,18183,ne,-85.5052,41.1394
Indiana,IN,Clinton,18023,cc,-86.4752,40.3017
Indiana,IN,Crawford,18025,sc,-86.4517,38.2923
Indiana,IN,Daviess,18027,sw,-87.0721,38.7024
Indiana,IN,Dearborn,18029,se,-84.9733,39.1453
Indiana,IN,Decatur,18031,cc,-85.5013,39.3069
Indiana,IN,De Kalb,18033,ne,-84.9991,41.3976
Indiana,IN,Delaware,18035,ec,-85.3969,40.2275
Indiana,IN,Dubois,18037,sc,-86.8798,38.3643
Indiana,IN,Elkhart,18039,nc,-85.8587,41.5974
Indiana,IN,Fayette,18041,ec,-85.1787,39.6401
Indiana,IN,Wayne,18177,ec,-85.0099,39.8644
Indiana,IN,Wells,18179,ne,-85.2212,40.7291
Indiana,IN,White,18181,nw,-86.8654,40.7499
Indiana,IN,Clay,18021,wc,-87.1158,39.3928
Indiana,IN,Warrick,18173,sw,-87.2721,38.0922
Indiana,IN,Ripley,18137,se,-85.2624,39.1034
Indiana,IN,Lake,18089,nw,-87.3817,41.4156
Indiana,IN,La Porte,18091,nw,-86.74,41.546
Indiana,IN,Jasper,18073,nw,-87.1162,41.023
North Carolina,NC,Hoke,37093,cc,-79.2371,35.0174
North Carolina,NC,Alamance,37001,cc,-79.3995,36.044
North Carolina,NC,Alexander,37003,pd,-81.1772,35.9211
North Carolina,NC,Alleghany,37005,nw,-81.1286,36.4915
North Carolina,NC,Anson,37007,cc,-80.1027,34.9738
North Carolina,NC,Ashe,37009,nw,-81.501,36.4346
North Carolina,NC,Avery,37011,ww,-81.9224,36.0766
North Carolina,NC,Buncombe,37021,ww,-82.5302,35.6112
North Carolina,NC,Cabarrus,37025,pd,-80.5519,35.3868
North Carolina,NC,Caswell,37033,nc,-79.3337,36.3934
North Carolina,NC,Catawba,37035,pd,-81.2144,35.6626
North Carolina,NC,Chatham,37037,cc,-79.2553,35.7027
North Carolina,NC,Cherokee,37039,sw,-84.0635,35.1339
North Carolina,NC,Clay,37043,sw,-83.7502,35.0572
North Carolina,NC,Cleveland,37045,pd,-81.5554,35.334
North Carolina,NC,Cumberland,37051,cc,-78.8273,35.0485
North Carolina,NC,Davidson,37057,cc,-80.2127,35.7932
North Carolina,NC,Davie,37059,pd,-80.5446,35.9292
North Carolina,NC,Durham,37063,cc,-78.8764,36.0359
North Carolina,NC,Edgecombe,37065,cc,-77.5971,35.9129
North Carolina,NC,Forsyth,37067,cc,-80.2563,36.1304
North Carolina,NC,Franklin,37069,cc,-78.2857,36.0827
North Carolina,NC,Gaston,37071,pd,-81.1801,35.2945
North Carolina,NC,Graham,37075,ww,-83.8335,35.3502
North Carolina,NC,Granville,37077,cc,-78.653,36.304
North Carolina,NC,Greene,37079,ee,-77.6756,35.4852
North Carolina,NC,Guilford,37081,cc,-79.789,36.0794
North Carolina,NC,Halifax,37083,cc,-77.6519,36.2575
North Carolina,NC,Haywood,37087,ww,-82.9822,35.5561
North Carolina,NC,Henderson,37089,ww,-82.4799,35.3362
North Carolina,NC,Iredell,37097,pd,-80.8736,35.8072
North Carolina,NC,Lee,37105,cc,-79.1716,35.475
North Carolina,NC,Lincoln,37109,pd,-81.2239,35.4862
North Carolina,NC,Macon,37113,ww,-83.4221,35.1504
North Carolina,NC,Madison,37115,ww,-82.7057,35.8581
North Carolina,NC,Mecklenburg,37119,pd,-80.8328,35.2468
North Carolina,NC,Mitchell,37121,ww,-82.1634,36.0133
North Carolina,NC,Montgomery,37123,cc,-79.9054,35.3324
North Carolina,NC,Moore,37125,cc,-79.4813,35.3107
North Carolina,NC,Yadkin,37197,nw,-80.6653,36.1605
North Carolina,NC,Orange,37135,cc,-79.1205,36.0614
North Carolina,NC,Person,37145,cc,-78.9717,36.3901
North Carolina,NC,Pitt,37147,ee,-77.3748,35.5935
North Carolina,NC,Randolph,37151,cc,-79.806,35.7103
North Carolina,NC,Richmond,37153,cc,-79.748,35.0059
North Carolina,NC,Robeson,37155,se,-79.1035,34.6401
North Carolina,NC,Rockingham,37157,nc,-79.7751,36.3961
North Carolina,NC,Scotland,37165,cc,-79.4805,34.8411
North Carolina,NC,Stanly,37167,cc,-80.2507,35.312
North Carolina,NC,Stokes,37169,nc,-80.2395,36.4018
North Carolina,NC,Surry,37171,nw,-80.6882,36.4148
North Carolina,NC,Swain,37173,ww,-83.4927,35.4867
North Carolina,NC,Transylvania,37175,ww,-82.7983,35.2022
North Carolina,NC,Union,37179,pd,-80.5307,34.9884
North Carolina,NC,Vance,37181,cc,-78.4083,36.3648
North Carolina,NC,Wake,37183,cc,-78.6504,35.7901
North Carolina,NC,Warren,37185,cc,-78.1069,36.3966
North Carolina,NC,Watauga,37189,nw,-81.6969,36.2313
North Carolina,NC,Wilkes,37193,nw,-81.1638,36.2065
North Carolina,NC,Wilson,37195,cc,-77.9185,35.7048
North Carolina,NC,Yancey,37199,ww,-82.3076,35.8989
North Carolina,NC,Nash,37127,cc,-77.9864,35.9672
North Carolina,NC,Rowan,37159,pd,-80.5247,35.6396
North Carolina,NC,Johnston,37101,cc,-78.3657,35.5176
North Carolina,NC,Lenoir,37107,ee,-77.6416,35.2393
North Carolina,NC,Wayne,37191,cc,-78.004,35.3638
North Carolina,NC,Harnett,37085,cc,-78.8693,35.3687
North Carolina,NC,Sampson,37163,cc,-78.3712,34.9915
North Carolina,NC,Columbus,37047,se,-78.655,34.2655
North Carolina,NC,Dare,37055,ee,-75.8009,35.7715
North Carolina,NC,Pamlico,37137,ee,-76.7488,35.1407
North Carolina,NC,Bladen,37017,se,-78.5632,34.6143
North Carolina,NC,Jones,37103,ee,-77.3555,35.0222
North Carolina,NC,Duplin,37061,ee,-77.9333,34.9365
North Carolina,NC,McDowell,37111,ww,-82.0487,35.6813
North Carolina,NC,Polk,37149,ww,-82.1696,35.2793
North Carolina,NC,Rutherford,37161,ww,-81.9202,35.4023
North Carolina,NC,Jackson,37099,ww,-83.1408,35.2874
North Carolina,NC,Caldwell,37027,ww,-81.5465,35.953
North Carolina,NC,Burke,37023,ww,-81.7045,35.7495
North Carolina,NC,Craven,37049,ee,-77.0969,35.1262
North Carolina,NC,Beaufort,37013,ee,-76.8631,35.4947
North Carolina,NC,Martin,37117,ee,-77.1072,35.8416
North Carolina,NC,New Hanover,37129,se,-77.8921,34.1047
North Carolina,NC,Brunswick,37019,se,-78.0599,33.9633
North Carolina,NC,New Hanover,37129,se,-77.8846,34.2422
North Carolina,NC,Brunswick,37019,se,-78.2441,34.0747
North Carolina,NC,Carteret,37031,ee,-76.6707,34.8306
North Carolina,NC,Onslow,37133,ee,-77.4342,34.7374
North Carolina,NC,Pender,37141,se,-77.907,34.5255
North Carolina,NC,Pender,37141,se,-77.6199,34.386
North Carolina,NC,Hyde,37095,ee,-76.2485,35.5318
North Carolina,NC,Washington,37187,ee,-76.5767,35.8221
North Carolina,NC,Tyrrell,37177,ee,-76.2118,35.8161
North Carolina,NC,Hertford,37091,ne,-76.9837,36.359
North Carolina,NC,Gates,37073,ne,-76.7011,36.4449
North Carolina,NC,Northampton,37131,ne,-77.3967,36.4177
North Carolina,NC,Hertford,37091,ne,-76.7495,36.3111
North Carolina,NC,Bertie,37015,ne,-76.7246,36.1197
North Carolina,NC,Chowan,37041,ne,-76.608,36.1507
North Carolina,NC,Pasquotank,37139,ne,-76.2867,36.2974
North Carolina,NC,Bertie,37015,ne,-76.9791,36.0662
North Carolina,NC,Perquimans,37143,ne,-76.4419,36.2069
North Carolina,NC,Camden,37029,ne,-76.2101,36.3902
North Carolina,NC,Currituck,37053,ne,-76.0141,36.4011
North Carolina,NC,Currituck,37053,ne,-75.9184,36.2197
North Carolina,NC,Camden,37029,ne,-76.0277,36.2239
North Carolina,NC,Pasquotank,37139,ne,-76.1331,36.2046
North Carolina,NC,Perquimans,37143,ne,-76.3487,36.141
North Carolina,NC,Chowan,37041,ne,-76.6914,36.1513
Ohio,OH,Adams,39001,sc,-83.472,38.8457
Ohio,OH,Allen,39003,wc,-84.1057,40.7715
Ohio,OH,Ashland,39005,nc,-82.2707,40.846
Ohio,OH,Athens,39009,se,-82.0452,39.3337
Ohio,OH,Auglaize,39011,wc,-84.2217,40.5609
Ohio,OH,Belmont,39013,ec,-80.9885,40.0158
Ohio,OH,Brown,39015,sw,-83.868,38.9344
Ohio,OH,Butler,39017,sw,-84.5755,39.4386
Ohio,OH,Carroll,39019,ec,-81.0897,40.5796
Ohio,OH,Champaign,39021,wc,-83.7696,40.1377
Ohio,OH,Clark,39023,wc,-83.7835,39.9168
Ohio,OH,Wyandot,39175,nw,-83.3044,40.8424
Ohio,OH,Clinton,39027,sw,-83.8084,39.415
Ohio,OH,Columbiana,39029,ec,-80.7775,40.7686
Ohio,OH,Coshocton,39031,ec,-81.92,40.3017
Ohio,OH,Crawford,39033,nc,-82.9197,40.8509
Ohio,OH,Darke,39037,wc,-84.6193,40.1333
Ohio,OH,Defiance,39039,nw,-84.4906,41.3239
Ohio,OH,Delaware,39041,cc,-83.0052,40.2785
Ohio,OH,Fairfield,39045,cc,-82.6305,39.7516
Ohio,OH,Fayette,39047,cc,-83.4561,39.5599
Ohio,OH,Franklin,39049,cc,-83.0093,39.9696
Ohio,OH,Fulton,39051,nw,-84.1301,41.6018
Ohio,OH,Gallia,39053,se,-82.3169,38.8247
Ohio,OH,Greene,39057,wc,-83.8898,39.6915
Ohio,OH,Guernsey,39059,ec,-81.4942,40.0521
Ohio,OH,Hamilton,39061,sw,-84.5426,39.1954
Ohio,OH,Hancock,39063,nw,-83.6665,41.0019
Ohio,OH,Hardin,39065,wc,-83.6594,40.6615
Ohio,OH,Harrison,39067,ec,-81.0911,40.2938
Ohio,OH,Henry,39069,nw,-84.0682,41.3339
Ohio,OH,Hocking,39073,cc,-82.4792,39.497
Ohio,OH,Holmes,39075,ne,-81.9294,40.5612
Ohio,OH,Huron,39077,nc,-82.5984,41.1462
Ohio,OH,Jackson,39079,se,-82.6184,39.0197
Ohio,OH,Jefferson,39081,ec,-80.761,40.385
Ohio,OH,Knox,39083,nc,-82.4216,40.3988
Ohio,OH,Lawrence,39087,se,-82.5368,38.5985
Ohio,OH,Licking,39089,cc,-82.4835,40.0918
Ohio,OH,Logan,39091,wc,-83.7658,40.3885
Ohio,OH,Lorain,39093,nc,-82.1512,41.2955
Ohio,OH,Madison,39097,cc,-83.3999,39.8941
Ohio,OH,Mahoning,39099,ne,-80.7753,41.0146
Ohio,OH,Marion,39101,nc,-83.1609,40.5873
Ohio,OH,Medina,39103,ne,-81.8997,41.1176
Ohio,OH,Meigs,39105,se,-82.0229,39.0821
Ohio,OH,Mercer,39107,wc,-84.6293,40.54
Ohio,OH,Miami,39109,wc,-84.2289,40.0534
Ohio,OH,Monroe,39111,ec,-81.0829,39.7274
Ohio,OH,Montgomery,39113,wc,-84.2906,39.7545
Ohio,OH,Morgan,39115,se,-81.8527,39.6203
Ohio,OH,Morrow,39117,nc,-82.7941,40.524
Ohio,OH,Muskingum,39119,ec,-81.9444,39.9654
Ohio,OH,Noble,39121,ec,-81.4556,39.766
Ohio,OH,Paulding,39125,wc,-84.5801,41.1166
Ohio,OH,Perry,39127,se,-82.2361,39.7371
Ohio,OH,Pickaway,39129,cc,-83.0243,39.642
Ohio,OH,Pike,39131,sc,-83.0668,39.0774
Ohio,OH,Portage,39133,ne,-81.1962,41.1676
Ohio,OH,Preble,39135,wc,-84.6481,39.7416
Ohio,OH,Putnam,39137,wc,-84.1317,41.0221
Ohio,OH,Richland,39139,nc,-82.5365,40.7747
Ohio,OH,Ross,39141,sc,-83.057,39.3376
Ohio,OH,Scioto,39145,sc,-82.9928,38.804
Ohio,OH,Seneca,39147,nw,-83.1277,41.1239
Ohio,OH,Shelby,39149,wc,-84.2048,40.3315
Ohio,OH,Stark,39151,ne,-81.3659,40.8138
Ohio,OH,Summit,39153,ne,-81.5321,41.1259
Ohio,OH,Trumbull,39155,ne,-80.7604,41.3174
Ohio,OH,Tuscarawas,39157,ec,-81.4738,40.441
Ohio,OH,Union,39159,cc,-83.3715,40.2995
Ohio,OH,Van Wert,39161,wc,-84.5861,40.8554
Ohio,OH,Vinton,39163,se,-82.4854,39.251
Ohio,OH,Warren,39165,sw,-84.1668,39.4277
Ohio,OH,Washington,39167,se,-81.4953,39.4553
Ohio,OH,Wayne,39169,ne,-81.8883,40.8289
Ohio,OH,Williams,39171,nw,-84.5882,41.5603
Ohio,OH,Wood,39173,nw,-83.623,41.3617
Ohio,OH,Clermont,39025,sw,-84.1522,39.0476
Ohio,OH,Highland,39071,sc,-83.6009,39.1848
Ohio,OH,Lucas,39095,nw,-83.6586,41.62
Ohio,OH,Ottawa,39123,nw,-83.1467,41.5381
Ohio,OH,Geauga,39055,ne,-81.1786,41.4995
Ohio,OH,Lake,39085,ne,-81.237,41.6968
Ohio,OH,Sandusky,39143,nw,-83.145,41.3565
Ohio,OH,Ashtabula,39007,ne,-80.7485,41.7074
Ohio,OH,Cuyahoga,39035,ne,-81.6587,41.4243
Ohio,OH,Erie,39043,nc,-82.6178,41.3635
South Carolina,SC,Abbeville,45001,up,-82.4587,34.2226
South Carolina,SC,Allendale,45005,se,-81.3581,32.9881
South Carolina,SC,Anderson,45007,up,-82.6379,34.5191
South Carolina,SC,Bamberg,45009,cc,-81.0542,33.2147
South Carolina,SC,Cherokee,45021,up,-81.6204,35.0482
South Carolina,SC,Chester,45023,up,-81.1595,34.6921
South Carolina,SC,Chesterfield,45025,cc,-80.1586,34.6398
South Carolina,SC,Darlington,45031,ne,-79.9577,34.3323
South Carolina,SC,Edgefield,45037,cc,-81.9666,33.7723
South Carolina,SC,Fairfield,45039,cc,-81.1212,34.3951
South Carolina,SC,Greenwood,45047,up,-82.1259,34.1538
South Carolina,SC,Kershaw,45055,cc,-80.5903,34.3388
South Carolina,SC,Lancaster,45057,cc,-80.7054,34.6867
South Carolina,SC,Laurens,45059,up,-82.006,34.4836
South Carolina,SC,Lee,45061,cc,-80.2545,34.1633
South Carolina,SC,Lexington,45063,cc,-81.2722,33.9022
South Carolina,SC,McCormick,45065,cc,-82.3099,33.8996
South Carolina,SC,Marlboro,45069,ne,-79.6786,34.602
South Carolina,SC,Newberry,45071,cc,-81.6001,34.2898
South Carolina,SC,Richland,45079,cc,-80.9031,34.0218
South Carolina,SC,Saluda,45081,cc,-81.7269,34.0061
South Carolina,SC,Spartanburg,45083,up,-81.9907,34.9313
South Carolina,SC,York,45091,up,-81.1845,34.9747
South Carolina,SC,Union,45087,up,-81.6194,34.6892
South Carolina,SC,Aiken,45003,cc,-81.6348,33.5444
South Carolina,SC,Dillon,45033,ne,-79.3789,34.3915
South Carolina,SC,Marion,45067,ne,-79.3625,34.0801
South Carolina,SC,Calhoun,45017,cc,-80.7802,33.6749
South Carolina,SC,Florence,45041,ne,-79.7028,34.0245
South Carolina,SC,Sumter,45085,cc,-80.3823,33.9162
South Carolina,SC,Clarendon,45027,cc,-80.2164,33.6658
South Carolina,SC,Dorchester,45035,se,-80.4052,33.0795
South Carolina,SC,Orangeburg,45075,cc,-80.8003,33.439
South Carolina,SC,Williamsburg,45089,ne,-79.7277,33.6199
South Carolina,SC,Hampton,45049,se,-81.1406,32.7763
South Carolina,SC,Charleston,45019,se,-80.1831,32.6714
South Carolina,SC,Charleston,45019,se,-79.9439,32.8411
South Carolina,SC,Greenville,45045,up,-82.3708,34.8944
South Carolina,SC,Oconee,45073,up,-83.0659,34.7535
South Carolina,SC,Pickens,45077,up,-82.7254,34.8875
South Carolina,SC,Berkeley,45015,se,-79.9508,33.1978
South Carolina,SC,Horry,45051,ne,-78.9966,33.9215
South Carolina,SC,Colleton,45029,se,-80.668,32.8655
South Carolina,SC,Barnwell,45011,cc,-81.435,33.2661
